_path,_write_ts,ts,cause,analyzer_kind,analyzer_name,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,failure_reason
analyzer,2018-03-24T17:15:36.830625Z,2018-03-24T17:15:36.830625Z,violation,protocol,RDP,CCGOPN1FtRhSgkPpod,10.164.94.120,34267,10.47.21.25,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:36.841795Z,2018-03-24T17:15:36.841795Z,violation,protocol,RDP,CIhbnIlmyxfEgUalh,10.164.94.120,36451,10.47.21.172,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:36.922192Z,2018-03-24T17:15:36.922192Z,violation,protocol,RDP,C6dma4JtfLHwY3D7i,10.164.94.120,34929,10.47.3.155,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:36.934287Z,2018-03-24T17:15:36.934287Z,violation,protocol,RDP,CToCG238Ci3ejb6GVe,10.164.94.120,34209,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:36.943488Z,2018-03-24T17:15:36.943488Z,violation,protocol,RDP,ChopuN13aZNjxHFISg,10.164.94.120,44857,10.47.8.10,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:36.950306Z,2018-03-24T17:15:36.950306Z,violation,protocol,RDP,CdqEW12RYItsywjNHd,10.164.94.120,35901,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:36.965153Z,2018-03-24T17:15:36.965153Z,violation,protocol,RDP,CkoW46lmlCEqeyxHd,10.164.94.120,36993,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:36.979778Z,2018-03-24T17:15:36.979778Z,violation,protocol,RDP,Cs9CR62xISK6LJ1L67,10.164.94.120,45779,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:36.993257Z,2018-03-24T17:15:36.993257Z,violation,protocol,RDP,CcIgcJqBqzZQT38td,10.164.94.120,39287,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.012646Z,2018-03-24T17:15:37.012646Z,violation,protocol,RDP,COg2NP2841rNrfvoc6,10.164.94.120,40889,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.027175Z,2018-03-24T17:15:37.027175Z,violation,protocol,RDP,Ci9Crr25XhtDByeDA8,10.164.94.120,36189,10.47.21.25,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.029467Z,2018-03-24T17:15:37.029467Z,violation,protocol,RDP,CNYIkK1aWANVq6OmC2,10.164.94.120,40459,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.048915Z,2018-03-24T17:15:37.048915Z,violation,protocol,RDP,CDwrrP2erorx9IPXFb,10.164.94.120,41889,10.47.3.153,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.086055Z,2018-03-24T17:15:37.086055Z,violation,protocol,RDP,CHFb2v3GAWNQuL56s8,10.164.94.120,37979,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.099371Z,2018-03-24T17:15:37.099371Z,violation,protocol,RDP,CCN4DBfEh9EsMoVp9,10.164.94.120,41585,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.112104Z,2018-03-24T17:15:37.112104Z,violation,protocol,RDP,Ch1PIHlhdh1hwbyC2,10.164.94.120,34051,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.125940Z,2018-03-24T17:15:37.125940Z,violation,protocol,RDP,CA3wCBCzHS11BPeug,10.164.94.120,45413,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.130153Z,2018-03-24T17:15:37.130153Z,violation,protocol,HTTP,CzOTXe12l424OQcO13,10.164.94.120,43947,10.47.3.200,80,not a http request line
analyzer,2018-03-24T17:15:37.131398Z,2018-03-24T17:15:37.131398Z,violation,protocol,HTTP,CzOTXe12l424OQcO13,10.164.94.120,43947,10.47.3.200,80,not a http request line
analyzer,2018-03-24T17:15:37.136036Z,2018-03-24T17:15:37.136036Z,violation,protocol,HTTP,CrLUSG1DNyI2cq8ySl,10.164.94.120,36887,10.47.3.200,8000,not a http request line
analyzer,2018-03-24T17:15:37.140630Z,2018-03-24T17:15:37.140630Z,violation,protocol,RDP,CllPcy1BIAM4GLH18k,10.164.94.120,46385,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.156083Z,2018-03-24T17:15:37.156083Z,violation,protocol,RDP,CUGmhn2X4Wz4HQ0DHd,10.164.94.120,39239,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.171835Z,2018-03-24T17:15:37.171835Z,violation,protocol,RDP,C5qs394dUDQy1Ubvcf,10.164.94.120,36473,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.179181Z,2018-03-24T17:15:37.179181Z,violation,protocol,HTTP,C6mmD01XY259qPiqn2,10.164.94.120,42983,10.47.1.208,993,not a http request line
analyzer,2018-03-24T17:15:37.185402Z,2018-03-24T17:15:37.185402Z,violation,protocol,RDP,CHaduw49Ig05idjKV7,10.164.94.120,39925,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.185756Z,2018-03-24T17:15:37.185756Z,violation,protocol,SSL,Cy53RB1wvgzVZHWmcf,10.164.94.120,32777,10.47.1.208,995,Invalid version in TLS connection. Version: 8448
analyzer,2018-03-24T17:15:37.198811Z,2018-03-24T17:15:37.198811Z,violation,protocol,RDP,CwPYGl1FTWfFyhjnI1,10.164.94.120,38279,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.214315Z,2018-03-24T17:15:37.214315Z,violation,protocol,RDP,CS8jOO28eoK6VQG8Vb,10.164.94.120,44823,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.216199Z,2018-03-24T17:15:37.216199Z,violation,protocol,RDP,C2gfHuVd7T8YOucAa,10.164.94.120,37445,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.230767Z,2018-03-24T17:15:37.230767Z,violation,protocol,RDP,Ca7zEQCimzMrhscFe,10.164.94.120,36359,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.235724Z,2018-03-24T17:15:37.235724Z,violation,protocol,RDP,CYNlAu1Z7T925iHjW1,10.164.94.120,34927,10.47.23.166,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.241153Z,2018-03-24T17:15:37.241153Z,violation,protocol,SSL,CYNlAu1Z7T925iHjW1,10.164.94.120,34927,10.47.23.166,3389,Invalid version in SSL client hello. Version: 821
analyzer,2018-03-24T17:15:37.245627Z,2018-03-24T17:15:37.245627Z,violation,protocol,RDP,CfxSYe381d5e7D5tK6,10.164.94.120,34591,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.248829Z,2018-03-24T17:15:37.248829Z,violation,protocol,RDP,Cun4N23HmxhWBepwL,10.164.94.120,33113,10.47.23.166,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.255602Z,2018-03-24T17:15:37.255602Z,violation,protocol,SSL,Cun4N23HmxhWBepwL,10.164.94.120,33113,10.47.23.166,3389,Invalid version in SSL client hello. Version: 12597
analyzer,2018-03-24T17:15:37.262285Z,2018-03-24T17:15:37.262285Z,violation,protocol,RDP,Cd1PcI2YMagXSFIfJ4,10.164.94.120,44901,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.264424Z,2018-03-24T17:15:37.264424Z,violation,protocol,RDP,CeZKopBHQAQw7tM13,10.164.94.120,36907,10.47.23.166,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.276177Z,2018-03-24T17:15:37.276177Z,violation,protocol,RDP,Cd1Ow8UnSyV3EGMs5,10.164.94.120,41245,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.289217Z,2018-03-24T17:15:37.289217Z,violation,protocol,RDP,CXA2zV9lwgQWh819j,10.164.94.120,43153,10.47.23.166,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.289639Z,2018-03-24T17:15:37.289639Z,violation,protocol,RDP,CnNyIky5KyQV5uOyl,10.164.94.120,36641,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.297576Z,2018-03-24T17:15:37.297576Z,violation,protocol,RDP,C2Totn1B8PYm3teD1g,10.164.94.120,40711,10.47.23.166,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.302882Z,2018-03-24T17:15:37.302882Z,violation,protocol,RDP,C6OGO44oi3YMxetiod,10.164.94.120,42939,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.308411Z,2018-03-24T17:15:37.308411Z,violation,protocol,RDP,CNr7MT2eUiz282wv3c,10.164.94.120,39569,10.47.23.166,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.315450Z,2018-03-24T17:15:37.315450Z,violation,protocol,RDP,C4WPuB1ApnZLrkcsKa,10.164.94.120,43565,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.321339Z,2018-03-24T17:15:37.321339Z,violation,protocol,RDP,CBCZrC1FAgziGWY9Aa,10.164.94.120,40143,10.47.8.154,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.328704Z,2018-03-24T17:15:37.328704Z,violation,protocol,RDP,CqB9oZEmbBrqjxFmj,10.164.94.120,40671,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.342205Z,2018-03-24T17:15:37.342205Z,violation,protocol,RDP,CUzlwo2r9VVzBoyyI3,10.164.94.120,45493,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.354891Z,2018-03-24T17:15:37.354891Z,violation,protocol,RDP,CZzpoq4WKL7gLTokae,10.164.94.120,41167,10.47.8.151,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.355885Z,2018-03-24T17:15:37.355885Z,violation,protocol,RDP,CtH5WeV9EYIh4fErk,10.164.94.120,40459,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.368852Z,2018-03-24T17:15:37.368852Z,violation,protocol,RDP,C59mjEwsCa3F1yQLh,10.164.94.120,37663,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.387858Z,2018-03-24T17:15:37.387858Z,violation,protocol,RDP,CVDNnYK0XULM9c4z9,10.164.94.120,43157,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.402051Z,2018-03-24T17:15:37.402051Z,violation,protocol,RDP,CzA61jxQk6pw2fsAa,10.164.94.120,33603,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.414591Z,2018-03-24T17:15:37.414591Z,violation,protocol,RDP,C8NPuz49suJtgQuswh,10.164.94.120,41365,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.423815Z,2018-03-24T17:15:37.423815Z,violation,protocol,RDP,CFdFV44wJNnOMGbxj3,10.164.94.120,37203,10.47.3.150,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.429700Z,2018-03-24T17:15:37.429700Z,violation,protocol,RDP,CzbZiG27Z30oGnBhy5,10.164.94.120,37073,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.441790Z,2018-03-24T17:15:37.441790Z,violation,protocol,RDP,CRNWjKBYuvfQkruve,10.164.94.120,44403,10.47.3.218,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.443282Z,2018-03-24T17:15:37.443282Z,violation,protocol,RDP,CBDtkg3XzOw7k7MhD3,10.164.94.120,35373,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.457769Z,2018-03-24T17:15:37.457769Z,violation,protocol,RDP,CigiTFjKkgmj7fKqg,10.164.94.120,46031,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.473268Z,2018-03-24T17:15:37.473268Z,violation,protocol,RDP,CDw4JjG5WWa7xrqxl,10.164.94.120,34469,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.487523Z,2018-03-24T17:15:37.487523Z,violation,protocol,RDP,CapmyU3zObyToHgFj5,10.164.94.120,36407,10.47.3.10,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.489358Z,2018-03-24T17:15:37.489358Z,violation,protocol,RDP,CoZefz4NmCEfLSKYU5,10.164.94.120,36025,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.504794Z,2018-03-24T17:15:37.504794Z,violation,protocol,RDP,CL79RG18hPLYFhNq23,10.164.94.120,37069,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.517753Z,2018-03-24T17:15:37.517753Z,violation,protocol,RDP,CTHmpT2xQ1lttR6wvj,10.164.94.120,38213,10.47.8.151,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.519053Z,2018-03-24T17:15:37.519053Z,violation,protocol,RDP,C7pD7h6uDTziKaxEl,10.164.94.120,45581,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.535113Z,2018-03-24T17:15:37.535113Z,violation,protocol,RDP,Cdopt435nbyAkUohFe,10.164.94.120,34719,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.549143Z,2018-03-24T17:15:37.549143Z,violation,protocol,RDP,CFI3R5amULbPtOrK,10.164.94.120,41099,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.564218Z,2018-03-24T17:15:37.564218Z,violation,protocol,RDP,CDPdHQ2VwLtLgC3x8i,10.164.94.120,44339,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.579395Z,2018-03-24T17:15:37.579395Z,violation,protocol,RDP,C3IjpO3YPScnqjdVVf,10.164.94.120,43509,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.593396Z,2018-03-24T17:15:37.593396Z,violation,protocol,RDP,CwResGDQFIPGXtOye,10.164.94.120,33257,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.607848Z,2018-03-24T17:15:37.607848Z,violation,protocol,RDP,CDRs0s2ytdoWX4mmpl,10.164.94.120,41519,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.622278Z,2018-03-24T17:15:37.622278Z,violation,protocol,RDP,CLvWKtSKbAh7TEUF6,10.164.94.120,37373,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.636255Z,2018-03-24T17:15:37.636255Z,violation,protocol,RDP,Cjo7i02EhY9mg34OIg,10.164.94.120,42435,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.650358Z,2018-03-24T17:15:37.650358Z,violation,protocol,RDP,C3HTdD4R0luao1mQ1d,10.164.94.120,43083,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.665002Z,2018-03-24T17:15:37.665002Z,violation,protocol,RDP,C3OASj3YFMTdeitDb1,10.164.94.120,37295,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.740810Z,2018-03-24T17:15:37.740810Z,violation,protocol,RDP,C10h1b3HEHOQFy6Ahl,10.164.94.120,41355,10.47.8.218,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.783414Z,2018-03-24T17:15:37.783414Z,violation,protocol,RDP,CisLh43W7JBG9MxULa,10.164.94.120,35261,10.47.24.170,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:37.852586Z,2018-03-24T17:15:37.852586Z,violation,protocol,RDP,C5et0lE5D7fVx0Fd,10.164.94.120,45069,10.47.23.166,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
